company,lens_id,pub_number,title,abstract,pub_type,status,assignee,jurisdiction,filing_date,filing_year,pub_date,pub_year,cpc_codes,tech_category,inventor_count,family_id,family_size,priority_date,grant_date,expiration_date,inventors,claims_count,cited_by_count
SpaceX,17941863,US11811476,CHANNEL AGGREGATION DIGITAL BEAMFORMING,,grant,granted,Space Exploration Technologies Corp.,US,2022-09-09,2022,2023-11-07,2023,H04B7/0617|H04B7/0837|H04W72/046,Satellite / Wireless Comms,5,,1,2022-09-09,2023-11-07,,Alireza Mehrnia; Masoud Kahrizi; Ka Shun Carson Pun; Omid Nasiby; Alex Ahmad Mirzaei,0,0
SpaceX,29851272,USD1061486,ANTENNA APPARATUS,,grant,granted,Space Exploration Technologies Corp.,US,2022-08-26,2022,2025-02-11,2025,,Other,6,,1,2022-08-26,2025-02-11,,Jackson Shaffner; Anthony Sims; Michael J. Conte; Victor Q. Dang; David Milroy; Duncan Edwin Adams,0,0
SpaceX,29851273,USD996403,ANTENNA APPARATUS,,grant,granted,Space Exploration Technologies Corp.,US,2022-08-26,2022,2023-08-22,2023,,Other,5,,1,2022-08-26,2023-08-22,,Jackson Shaffner; Ryan Kennett; Anthony Sims; David Milroy; Duncan Edwin Adams,0,0
SpaceX,29851267,USD1065160,ANTENNA APPARATUS,,grant,granted,Space Exploration Technologies Corp.,US,2022-08-26,2022,2025-03-04,2025,,Other,6,,1,2022-08-26,2025-03-04,,Jackson Shaffner; Anthony Sims; Michael J. Conte; Victor Q. Dang; David Milroy; Duncan Edwin Adams,0,0
SpaceX,17895723,US12381315,ANTENNA APPARATUS AND IN-LINE CALIBRATION SYSTEM FOR SAME,,grant,granted,Space Exploration Technologies Corp.,US,2022-08-25,2022,2025-08-05,2025,H01Q3/267|H01Q1/48|H01Q3/2682|H01Q3/36|H01Q3/38|H01Q9/0414|H01Q9/0435|H01Q9/0457,Antenna Design,1,,1,2022-08-25,2025-08-05,,Ersin Yetisir,0,0
SpaceX,17872964,US11716154,NEAR ZERO INTERMEDIATE FREQUENCY (NZIF) COMPENSATION OF LOCAL OSCILLATOR LEAKAGE,,grant,granted,Space Exploration Technologies Corp.,US,2022-07-25,2022,2023-08-01,2023,H04B17/11|H04B17/14|H04B17/12|H04B17/19|H04B17/21|H01Q3/2617|H01Q3/38|H01Q3/42,Satellite / Wireless Comms,4,,1,2022-07-25,2023-08-01,,David Francois Jacquet; Marc Gens; Paul Lee Pearson; Pascal Triaire,0,0
SpaceX,17825993,US11888230,ANTENNA ASSEMBLY INCLUDING FEED SYSTEM HAVING A SUB-REFLECTOR,,grant,granted,Space Exploration Technologies Corp.,US,2022-05-26,2022,2024-01-30,2024,H01Q19/193|H01Q13/02,Antenna Design,4,,1,2022-05-26,2024-01-30,,Anders Jensen; Jinfay Yuan; Sean Holt; Samuel T. Reineman,0,0
SpaceX,17826040,US11901599,WAVEGUIDE ASSEMBLY COMPRISING FIRST AND SECOND WAVEGUIDE PORTIONS JOINED TOGETHER THROUGH A GAP INTERFACE AND COMMUNICATION SYSTEM FORMED THEREFROM,,grant,granted,Space Exploration Technologies Corp.,US,2022-05-26,2022,2024-02-13,2024,H01P1/042|H01P1/161|H01P1/165|H01P3/127|H01P11/002|H01Q15/14|H01Q15/242,Signal Processing,3,,1,2022-05-26,2024-02-13,,Anders Jensen; Samuel T. Reineman; Robert D. Giglio,0,0
SpaceX,17826033,US11843402,INTEGRATED SIGNAL CHAIN FOR AN ANTENNA ASSEMBLY,,grant,granted,Space Exploration Technologies Corp.,US,2022-05-26,2022,2023-12-12,2023,H04B1/0458|H01P3/12|H04B1/036|H04B1/18|H04B7/18515,Satellite / Wireless Comms,2,,1,2022-05-26,2023-12-12,,Anders Jensen; Samuel T. Reineman,0,0
SpaceX,17747895,US11716153,OVER-THE-AIR CALIBRATION OF ANTENNA SYSTEM,,grant,granted,Space Exploration Technologies Corp.,US,2022-05-18,2022,2023-08-01,2023,H04B17/11|H04B17/14|H04B17/12|H04B17/19|H04B17/21|H01Q3/2617|H01Q3/38|H01Q3/42,Satellite / Wireless Comms,9,,1,2022-05-18,2023-08-01,,David Francois Jacquet; Masoud Kahrizi; Robert Baummer JR.; Jean-Noel Rozec; Fabrice Jean André Belvèze; Paul Lee Pearson; Francois Lucien Emile Icher; Marc Gens; Pascal Triaire,0,0
SpaceX,17714081,US11711084,PHASE LOCK LOOP (PLL) SYNCHRONIZATION,,grant,granted,Iliana Ghazali,US,2022-04-05,2022,2023-07-25,2023,H03L7/07|G06F1/10|H01Q3/42|H03L7/1976,Signal Processing,4,,1,2022-04-05,2023-07-25,,David Francois Jacquet; Mostafa Ghazali; Masoud Kahrizi; Andras Tantos,0,0
SpaceX,17707735,US12101069,LOW VOLTAGE VARIABLE GAIN AMPLIFIER WITH LOW PHASE SENSITIVITY,,grant,granted,Space Exploration Technologies Corp.,US,2022-03-29,2022,2024-09-24,2024,H03G3/3036|H04B1/04|H03F3/19|H03F3/45085|H03F2200/451|H03G1/0023|H03G1/0088|H03G3/001,Signal Processing,2,,1,2022-03-29,2024-09-24,,Frederic Duez; Frederic Paillardet,0,0
SpaceX,17703766,US11716110,COMPACT RADIO FREQUENCY COMBINER,,grant,granted,Space Exploration Technologies Corp.,US,2022-03-24,2022,2023-08-01,2023,H04B1/006|H04B1/3805|H04B1/1081|H04B2001/3811,Satellite / Wireless Comms,3,,1,2022-03-24,2023-08-01,,Amir Agah; Eric Pepin; Kim W. Schulze,0,0
SpaceX,17703831,US11652525,SYSTEMS AND METHODS FOR BEAMFORMING IN HYBRID BEAMFORMING ANTENNAS,,grant,granted,Space Exploration Technologies Corp.,US,2022-03-24,2022,2023-05-16,2023,H04B7/0617|H04B17/11|H04B17/12|H04B17/21|H01Q3/36|H01Q21/065|H04B7/0686,Satellite / Wireless Comms,5,,1,2022-03-24,2023-05-16,,Eric Pepin; Kim W. Schulze; Amir Agah; Dean A. De Carli; Philippe Riondet,0,0
SpaceX,17671077,US11665043,DIGITAL PRE-DISTORTION COMPENSATION USING COMBINED DIRECT AND INDIRECT LEARNING,,grant,granted,Space Exploration Technologies Corp.,US,2022-02-14,2022,2023-05-30,2023,H04B1/04|H04L27/367|H03F1/3247|H03F1/3258|H03F1/3294|H03F3/19|H03F3/245|H03F3/68,Satellite / Wireless Comms,2,,1,2022-02-14,2023-05-30,,Martin S. McCormick; Feipeng Wang,0,0
SpaceX,17583654,US11705640,ANTENNA MODULES IN PHASED ARRAY ANTENNAS,,grant,granted,Space Exploration Technologies Corp.,US,2022-01-25,2022,2023-07-18,2023,H01Q1/2283|H01Q21/0087|H01Q5/25|H01Q5/48|H01Q1/38|H01Q3/26|H01Q9/285|H01Q19/108,Antenna Design,5,,1,2022-01-25,2023-07-18,,Javier Rodriguez De Luis; Nil Apaydin; Ersin Yetisir; Alireza Mahanfar; Siamak Ebadi,0,0
SpaceX,17574486,US12065271,PRE-DEPLOYMENT BATTERY POWER CONSERVATION FOR SPACECRAFT,,grant,granted,Space Exploration Technologies Corp.,US,2022-01-12,2022,2024-08-20,2024,B64G1/641|B64G1/643|B64G1/002|B64G1/428|B64G1/66,Spacecraft / Launch Systems,4,,1,2022-01-12,2024-08-20,,Mohammed Faraz Admani; Pieter Buysschaert; Andrew D. Roberts; Garrett P. Simard,0,0
SpaceX,17541062,US12300882,RADOME WITH MELT-PROCESSABLE FLUOROPOLYMER,,grant,granted,Space Exploration Technologies Corp.,US,2021-12-02,2021,2025-05-13,2025,H01Q1/422|C08K3/22|C08K3/40|C08K2003/2241|H01Q21/065,Antenna Design,3,,1,2021-12-02,2025-05-13,,Samuel Belden; Darya Malkova; David Milroy,0,0
SpaceX,17508830,US11799210,ANTENNA MODULES FOR PHASED ARRAY ANTENNAS,,grant,granted,Space Exploration Technologies Corp.,US,2021-10-22,2021,2023-10-24,2023,H01Q9/0414|H01Q21/0025|H01Q1/24|H01Q1/523|H01Q3/26|H01Q3/40|H01Q9/0428|H01Q21/24,Antenna Design,8,,1,2021-10-22,2023-10-24,,Alireza Mahanfar; Souren Shamsinejad; Shaya Karimkashi Arani; Siamak Ebadi; Ersin Yetisir; Peter Sung Tri Hoang; Javier Rodriguez De Luis; Nil Apaydin,0,0
SpaceX,17499421,US11943042,APPARATUSES AND METHODS FOR FACILITATING SATELLITE VISIBILITY FOR EARTH-BASED ANTENNA SYSTEMS,,grant,granted,Space Exploration Technologies Corp.,US,2021-10-12,2021,2024-03-26,2024,H04B7/18513|H04B7/18517|H04B7/18558,Satellite / Wireless Comms,6,,1,2021-10-12,2024-03-26,,Thomas Laurance Robinson; Calder Christiansen Foster Coalson; Jared Michael Greene; Steven Douglas Gregory; Elliott MacDonald Schwartz; Aidan Bauer,0,0
SpaceX,17478599,US11677538,CHIP TO CHIP TIME SYNCHRONIZATION,,grant,granted,Space Exploration Technologies Corp.,US,2021-09-17,2021,2023-06-13,2023,G06F1/04|H04L7/0331|H01Q1/24|H01Q1/28|H01Q3/28|H01Q3/36|H01Q21/065,Computing / Software,3,,1,2021-09-17,2023-06-13,,Andras Tantos; David Francois Jacquet; Mario Toma,0,0
SpaceX,17471098,US11606134,BEAMFORMER LATTICE FOR PHASED ARRAY ANTENNAS,,grant,granted,Space Exploration Technologies Corp.,US,2021-09-09,2021,2023-03-14,2023,H04B7/0617|H04B7/086|H01P5/12|H01Q1/38|H01Q21/0025|H01Q21/061|H01Q21/20|H01Q21/22,Satellite / Wireless Comms,4,,1,2021-09-09,2023-03-14,,Nil Apaydin; Chiara Pelletti; Souren Shamsinejad; Alireza Mahanfar,0,0
SpaceX,17405552,US11735818,ONE-DIMENSIONAL PHASED ARRAY ANTENNA AND METHODS OF STEERING SAME,,grant,granted,Space Exploration Technologies Corp.,US,2021-08-18,2021,2023-08-22,2023,H01Q3/34|H04B7/195,Antenna Design,3,,1,2021-08-18,2023-08-22,,Daniel A. Dueri; Raymond Tyler Rowe; Robert Baummer Jr.,0,0
SpaceX,17401208,US11329653,PHASE LOCK LOOP (PLL) SYNCHRONIZATION,,grant,granted,Iliana Ghazali,US,2021-08-12,2021,2022-05-10,2022,H03L7/07|G06F1/10|H01Q3/42|H03L7/1976,Signal Processing,4,,1,2021-08-12,2022-05-10,,David Francois Jacquet; Mostafa Ghazali; Masoud Kahrizi; Andras Tantos,0,0
SpaceX,29797929,USD992540,NETWORKING DEVICE,,grant,granted,Space Exploration Technologies Corp.,US,2021-07-03,2021,2023-07-18,2023,,Other,4,,1,2021-07-03,2023-07-18,,Anthony Sims; J. Gabriel Rustia; Daniel Cykman; Aman Thomas,0,0
